sampling_type,flag_country,year,trip_code,harbour,n_sets_hauls,days_at_sea,sampling_method,aggregation_level,station_number,duration_fishing_operation,initial_latitude,initial_longitude,final_latitude,final_longitude,depth_fishing_operation,water_depth,catch_registration,species_registration,date,area,fishing_activity_category_national,fishing_activity_category_eu_l6,species,catch_category,weight,subsample_weight,sex,maturity_method,maturity_scale,maturity_stage,ageing_method,age,length_code,length_class,number_at_length,commercial_size_category_scale,commercial_size_category,fish_id,individual_weight
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,120,1,ITA,LIII,6014899,11
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6014900,134
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6014901,133
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6014902,134
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6014903,138
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6014904,129
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6014905,13
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,130,1,ITA,LIII,6014906,147
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,130,1,ITA,LIII,6014907,142
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,130,1,ITA,LIII,6014908,138
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,130,1,ITA,LIII,6014909,143
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,130,1,ITA,LIII,6014910,149
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,150,1,ITA,LIII,6014952,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,140,1,ITA,LIII,6014953,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,140,1,ITA,LIII,6014954,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,140,1,ITA,LIII,6014955,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6015075,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6015076,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6015077,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6015078,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,115,1,ITA,LIII,6015079,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,115,1,ITA,LIII,6015080,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,115,1,ITA,LIII,6015081,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,105,1,ITA,LIII,6015082,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,115,1,ITA,LIII,6015083,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6015084,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,135,1,ITA,LIII,6015085,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6015086,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,175,1,ITA,LIII,6015047,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,145,1,ITA,LIII,6015048,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,170,1,ITA,LIII,6015049,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,140,1,ITA,LIII,6015050,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,140,1,ITA,LIII,6015051,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,140,1,ITA,LIII,6015052,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,135,1,ITA,LIII,6015053,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,135,1,ITA,LIII,6015054,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,135,1,ITA,LIII,6015055,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,135,1,ITA,LIII,6015056,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,130,1,ITA,LIII,6015057,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,115,1,ITA,LIII,6015058,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,135,1,ITA,LIII,6015059,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,115,1,ITA,LIII,6015060,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,120,1,ITA,LIII,6015061,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,110,1,ITA,LIII,6015062,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,115,1,ITA,LIII,6015063,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,120,1,ITA,LIII,6015064,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,110,1,ITA,LIII,6015065,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6015066,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6015067,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,135,1,ITA,LIII,6015068,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6015069,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,130,1,ITA,LIII,6015070,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,130,1,ITA,LIII,6014911,158
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,140,1,ITA,LIII,6015033,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,145,1,ITA,LIII,6015034,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,130,1,ITA,LIII,6015074,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,115,1,ITA,LIII,6014995,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6014996,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,115,1,ITA,LIII,6014997,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,130,1,ITA,LIII,6014998,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6014999,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,105,1,ITA,LIII,6015000,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,130,1,ITA,LIII,6015001,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,130,1,ITA,LIII,6015002,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,120,1,ITA,LIII,6015003,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,110,1,ITA,LIII,6015004,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,120,1,ITA,LIII,6015005,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,120,1,ITA,LIII,6015006,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,100,1,ITA,LIII,6015087,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6015088,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,105,1,ITA,LIII,6015089,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,130,1,ITA,LIII,6015090,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6015091,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,115,1,ITA,LIII,6015092,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,120,1,ITA,LIII,6015093,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,110,1,ITA,LIII,6015094,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,120,1,ITA,LIII,6015095,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,135,1,ITA,LIII,6015096,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,120,1,ITA,LIII,6015097,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6015098,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6015099,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,120,1,ITA,LIII,6015100,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,120,1,ITA,LIII,6015101,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,120,1,ITA,LIII,6015102,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,120,1,ITA,LIII,6015103,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,110,1,ITA,LIII,6014984,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6014985,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6014986,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6014987,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,120,1,ITA,LIII,6014988,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,130,1,ITA,LIII,6014989,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,120,1,ITA,LIII,6014990,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,125,1,ITA,LIII,6015071,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,130,1,ITA,LIII,6015072,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,115,1,ITA,LIII,6015073,0
S,ITA,2020,25723,ITMFR,5,1,SelfSampling,T,999,19,0,0,0,0,102,0,Lan,All,2020-06-04,GSA18,,OTB_DEF_>=40_0_0,Merluccius merluccius,Lan,45000,4500,N,Macr,Medits scales,0,OWR,0,scm,120,1,ITA,LIII,6014993,0
